id,state,place,name,abbr
,05,27670,Goshen town,AR
,05,27700,Gosnell city,AR
,05,27730,Gould city,AR
,05,27790,Grady city,AR
,05,27970,Grannis city,AR
,05,28360,Gravette city,AR
,05,28510,Greenbrier city,AR
,05,28600,Green Forest city,AR
,05,28660,Greenland city,AR
,05,28720,Greenway city,AR
,05,28780,Greenwood city,AR
,05,28810,Greers Ferry city,AR
,05,28990,Griffithville town,AR
,05,29020,Grubbs city,AR
,05,29080,Guion town,AR
,05,29140,Gum Springs town,AR
,05,29200,Gurdon city,AR
,05,29230,Guy city,AR
,05,29290,Hackett city,AR
,05,29500,Hamburg city,AR
,05,29650,Hampton city,AR
,05,29920,Hardy city,AR
,05,30310,Harrell town,AR
,05,30400,Harrisburg city,AR
,05,30460,Harrison city,AR
,05,30490,Hartford city,AR
,05,30520,Hartman city,AR
,05,30640,Haskell city,AR
,05,30700,Hatfield town,AR
,05,30790,Havana city,AR
,05,30880,Haynes town,AR
,05,30940,Hazen city,AR
,05,31090,Heber Springs city,AR
,05,31150,Hector town,AR
,05,31190,Helena-West Helena city,AR
,05,31540,Hermitage city,AR
,05,31900,Hickory Ridge city,AR
,05,32080,Higden town,AR
,05,32140,Higginson town,AR
,05,32200,Highfill town,AR
,05,32257,Highland city,AR
,05,32470,Hindsville town,AR
,05,32710,Holland city,AR
,05,32800,Holly Grove city,AR
,05,33190,Hope city,AR
,05,33310,Horatio city,AR
,05,33370,Horseshoe Bend city,AR
,05,33375,Horseshoe Lake town,AR
,05,33400,Hot Springs city,AR
,05,33490,Houston town,AR
,05,33580,Hoxie city,AR
,05,33760,Hughes city,AR
,05,33820,Humnoke city,AR
,05,33850,Humphrey city,AR
,05,33910,Hunter town,AR
,05,33940,Huntington city,AR
,05,33970,Huntsville city,AR
,05,34090,Huttig city,AR
,05,34150,Imboden town,AR
,05,34720,Jacksonport town,AR
,05,34750,Jacksonville city,AR
,05,34900,Jasper city,AR
,05,35040,Jennette town,AR
,05,35140,Jericho town,AR
,05,35170,Jerome town,AR
,05,35500,Johnson city,AR
,05,35650,Joiner city,AR
,05,35710,Jonesboro city,AR
,05,36040,Judsonia city,AR
,05,36130,Junction City city,AR
,05,36310,Keiser city,AR
,05,36430,Kensett city,AR
,05,36550,Keo town,AR
,05,36670,Kibler city,AR
,05,36880,Kingsland city,AR
,05,37240,Knobel city,AR
,05,37300,Knoxville town,AR
,05,37660,Lafe town,AR
,05,37720,LaGrange town,AR
,05,37780,Lake City city,AR
,05,38050,Lakeview city,AR
,05,38110,Lake View city,AR
,05,38170,Lake Village city,AR
,05,38290,Lamar city,AR
,05,38890,Lavaca city,AR
,05,39010,Leachville city,AR
,05,39040,Lead Hill town,AR
,05,39310,Leola town,AR
,05,39370,Lepanto city,AR
,05,39460,Leslie city,AR
,05,39520,Letona town,AR
,05,39640,Lewisville city,AR
,05,39670,Lexa town,AR
,05,39970,Lincoln city,AR
,05,40120,Little Flock city,AR
,05,41000,Little Rock city,AR
,05,41090,Lockesburg city,AR
,05,41270,London city,AR
,05,41420,Lonoke city,AR
,05,41450,Lonsdale town,AR
,05,41630,Louann town,AR
,05,41720,Lowell city,AR
,05,42170,Luxora city,AR
,05,42260,Lynn town,AR
,05,42410,McCaskill town,AR
,05,42500,McCrory city,AR
,05,42560,McDougal town,AR
,05,42770,McGehee city,AR
,05,43070,McNab town,AR
,05,43100,McNeil city,AR
,05,43220,McRae city,AR
,05,43280,Madison city,AR
,05,43310,Magazine city,AR
,05,43370,Magness town,AR
,05,43460,Magnolia city,AR
,05,43610,Malvern city,AR
,05,43670,Mammoth Spring city,AR
,05,43820,Manila city,AR
,05,43880,Mansfield city,AR
,05,44120,Marianna city,AR
,05,44150,Marie town,AR
,05,44180,Marion city,AR
,05,44210,Marked Tree city,AR
,05,44240,Marmaduke city,AR
,05,44300,Marshall city,AR
,05,44420,Marvell city,AR
,05,44600,Maumelle city,AR
,05,44750,Mayflower city,AR
,05,44780,Maynard town,AR
,05,45080,Melbourne city,AR
,05,45170,Mena city,AR
,05,45200,Menifee town,AR
,05,45500,Midland town,AR
,05,45560,Midway town,AR
,05,46040,Mineral Springs city,AR
,05,46100,Minturn town,AR
,05,46190,Mitchellville city,AR
,05,46400,Monette city,AR
,05,46580,Monticello city,AR
,05,46670,Montrose city,AR
,05,46730,Moorefield town,AR
,05,46910,Moro town,AR
,05,46970,Morrilton city,AR
,05,47030,Morrison Bluff town,AR
,05,47300,Mountainburg city,AR
,05,47390,Mountain Home city,AR
,05,47450,Mountain Pine city,AR
,05,47540,Mountain View city,AR
,05,47690,Mount Ida city,AR
,05,47900,Mount Pleasant town,AR
,05,48020,Mount Vernon town,AR
,05,48200,Mulberry city,AR
,05,48290,Murfreesboro city,AR
,05,48560,Nashville city,AR
,05,49010,Newark city,AR
,05,49580,Newport city,AR
,05,49820,Nimmons town,AR
,05,50000,Norfork city,AR
,05,50030,Norman town,AR
,05,50060,Norphlet city,AR
,05,50450,North Little Rock city,AR
,05,50810,Oak Grove town,AR
,05,51060,Oak Grove Heights town,AR
,05,51080,Oakhaven town,AR
,05,51290,Oden town,AR
,05,51350,Ogden city,AR
,05,51410,Oil Trough town,AR
,05,51500,O'Kean town,AR
,05,51530,Okolona town,AR
,05,51560,Ola city,AR
,05,52160,Omaha town,AR
,05,52430,Oppelo city,AR
,05,52580,Osceola city,AR
,05,52880,Oxford city,AR
,05,52940,Ozan town,AR
,05,52970,Ozark city,AR
,05,53150,Palestine city,AR
,05,53240,Pangburn city,AR
,05,53390,Paragould city,AR
,05,53480,Paris city,AR
,05,53510,Parkdale city,AR
,05,53600,Parkin city,AR
,05,53900,Patmos town,AR
,05,53990,Patterson city,AR
,05,54140,Peach Orchard city,AR
,05,54200,Pea Ridge city,AR
,05,54620,Perla town,AR
,05,54650,Perry town,AR
,05,54680,Perrytown town,AR
,05,54710,Perryville city,AR
,05,55130,Piggott city,AR
,05,55280,Pindall town,AR
,05,55310,Pine Bluff city,AR
,05,55580,Pineville town,AR
,05,55970,Plainview city,AR
,05,56270,Pleasant Plains town,AR
,05,56480,Plumerville city,AR
,05,56540,Pocahontas city,AR
,05,56600,Pollard city,AR
,05,56720,Portia town,AR
,05,56750,Portland city,AR
,05,56990,Pottsville city,AR
,05,57050,Powhatan town,AR
,05,57080,Poyen town,AR
,05,57170,Prairie Grove city,AR
,05,57230,Prattsville town,AR
,05,57260,Prescott city,AR
,05,57890,Pyatt town,AR
,05,57950,Quitman city,AR
,05,58160,Ratcliff city,AR
,05,58250,Ravenden town,AR
,05,58280,Ravenden Springs town,AR
,05,58490,Rector city,AR
,05,58580,Redfield city,AR
,05,58880,Reed town,AR
,05,59180,Reyno city,AR
,05,59480,Rison city,AR
,05,60020,Rockport city,AR
,05,60380,Roe town,AR
,05,60410,Rogers city,AR
,05,60590,Rondo town,AR
,05,60770,Rose Bud town,AR
,05,61040,Rosston town,AR
,05,61460,Rudy town,AR
,05,61640,Russell town,AR
,05,61670,Russellville city,AR
,05,61940,St. Charles town,AR
,05,61970,St. Francis city,AR
,05,62030,St. Joe town,AR
,05,62060,St. Paul town,AR
,05,62150,Salem city,AR
,05,62240,Salesville city,AR
,05,62960,Scranton city,AR
,05,63020,Searcy city,AR
,05,63110,Sedgwick town,AR
,05,63470,Shannon Hills city,AR
,05,63710,Sheridan city,AR
,05,63740,Sherrill town,AR
,05,63800,Sherwood city,AR
,05,63980,Shirley town,AR
,05,64280,Sidney town,AR
,05,64370,Siloam Springs city,AR
,05,64730,Smackover city,AR
,05,64910,Smithville town,AR
,05,65480,South Lead Hill town,AR
,05,65630,Southside city,AR
,05,65900,Sparkman city,AR
,05,66080,Springdale city,AR
,05,66200,Springtown town,AR
,05,66320,Stamps city,AR
,05,66440,Star City city,AR
,05,66860,Stephens city,AR
,05,67250,Strawberry town,AR
,05,67370,Strong city,AR
,05,67490,Stuttgart city,AR
,05,67520,Subiaco town,AR
,05,67550,Success town,AR
,05,67730,Sulphur Rock town,AR
,05,67760,Sulphur Springs city,AR
,05,67940,Summit city,AR
,05,68060,Sunset town,AR
,05,68360,Swifton city,AR
,05,68660,Taylor city,AR
,05,68810,Texarkana city,AR
,05,69050,Thornton city,AR
,05,69230,Tillar city,AR
,05,69350,Tinsman town,AR
,05,69500,Tollette town,AR
,05,69740,Tontitown city,AR
,05,69830,Traskwood city,AR
,05,70010,Trumann city,AR
,05,70100,Tuckerman city,AR
,05,70220,Tull town,AR
,05,70340,Tupelo town,AR
,05,70430,Turrell city,AR
,05,70540,Twin Groves town,AR
,05,70700,Tyronza city,AR
,05,70760,Ulm town,AR
,05,71390,Valley Springs town,AR
,05,71480,Van Buren city,AR
,05,71510,Vandervoort town,AR
,05,71900,Victoria town,AR
,05,71960,Vilonia city,AR
,05,72140,Viola town,AR
,05,72230,Wabbaseka town,AR
,05,72320,Waldenburg town,AR
,05,72350,Waldo city,AR
,05,72380,Waldron city,AR
,05,72890,Walnut Ridge city,AR
,05,73130,Ward city,AR
,05,73310,Warren city,AR
,05,73370,Washington city,AR
,05,73550,Watson city,AR
,05,73940,Weiner city,AR
,05,74000,Weldon town,AR
,05,74330,Western Grove town,AR
,05,74360,West Fork city,AR
,05,74540,West Memphis city,AR
,05,74660,West Point town,AR
,05,74840,Wheatley city,AR
,05,74930,Whelen Springs town,AR
,05,75170,White Hall city,AR
,05,75500,Wickes town,AR
,05,75560,Widener town,AR
,05,75570,Wiederkehr Village city,AR
,05,75740,Williford town,AR
,05,75770,Willisville town,AR
,05,75860,Wilmar city,AR
,05,75890,Wilmot city,AR
,05,75920,Wilson city,AR
,05,75980,Wilton city,AR
,05,76010,Winchester town,AR
,05,76190,Winslow city,AR
,05,76250,Winthrop city,AR
,05,76820,Wooster town,AR
,05,76970,Wrightsville city,AR
,05,77090,Wynne city,AR
,05,77330,Yellville city,AR
,05,77600,Zinc town,AR
,06,00296,Adelanto city,CA
,06,00394,Agoura Hills city,CA
,06,00562,Alameda city,CA
,06,00674,Albany city,CA
,06,00884,Alhambra city,CA
,06,00947,Aliso Viejo city,CA
,06,01444,Alturas city,CA
,06,01514,Amador City city,CA
,06,01640,American Canyon city,CA
,06,02000,Anaheim city,CA
,06,02042,Anderson city,CA
,06,02112,Angels city,CA
,06,02252,Antioch city,CA
,06,02364,Apple Valley town,CA
,06,02462,Arcadia city,CA
,06,02476,Arcata city,CA
,06,02868,Arroyo Grande city,CA
,06,02896,Artesia city,CA
,06,02924,Arvin city,CA
,06,03064,Atascadero city,CA
,06,03092,Atherton town,CA
,06,03162,Atwater city,CA
,06,03204,Auburn city,CA
,06,03274,Avalon city,CA
,06,03302,Avenal city,CA
,06,03386,Azusa city,CA
,06,03526,Bakersfield city,CA
,06,03666,Baldwin Park city,CA
,06,03820,Banning city,CA
,06,04030,Barstow city,CA
,06,04758,Beaumont city,CA
,06,04870,Bell city,CA
,06,04982,Bellflower city,CA
,06,04996,Bell Gardens city,CA
,06,05108,Belmont city,CA
,06,05164,Belvedere city,CA
,06,05290,Benicia city,CA
,06,06000,Berkeley city,CA
,06,06308,Beverly Hills city,CA
,06,06434,Big Bear Lake city,CA
,06,06560,Biggs city,CA
,06,06798,Bishop city,CA
,06,07162,Blue Lake city,CA
,06,07218,Blythe city,CA
,06,07946,Bradbury city,CA
,06,08058,Brawley city,CA
,06,08100,Brea city,CA
,06,08142,Brentwood city,CA
,06,08310,Brisbane city,CA
,06,08758,Buellton city,CA
,06,08786,Buena Park city,CA
,06,08954,Burbank city,CA
,06,09066,Burlingame city,CA
,06,09598,Calabasas city,CA
,06,09710,Calexico city,CA
,06,09780,California City city,CA
,06,09864,Calimesa city,CA
,06,09878,Calipatria city,CA
,06,09892,Calistoga city,CA
,06,10046,Camarillo city,CA
,06,10345,Campbell city,CA
,06,10928,Canyon Lake city,CA
,06,11040,Capitola city,CA
,06,11194,Carlsbad city,CA
,06,11250,Carmel-by-the-Sea city,CA
,06,11446,Carpinteria city,CA
,06,11530,Carson city,CA
,06,12048,Cathedral City city,CA
,06,12524,Ceres city,CA
,06,12552,Cerritos city,CA
,06,13014,Chico city,CA
,06,13210,Chino city,CA
,06,13214,Chino Hills city,CA
,06,13294,Chowchilla city,CA
,06,13392,Chula Vista city,CA
,06,13588,Citrus Heights city,CA
,06,13756,Claremont city,CA
,06,13882,Clayton city,CA
,06,13945,Clearlake city,CA
,06,14190,Cloverdale city,CA
,06,14218,Clovis city,CA
,06,14260,Coachella city,CA
,06,14274,Coalinga city,CA
,06,14498,Colfax city,CA
,06,14736,Colma town,CA
,06,14890,Colton city,CA
,06,14946,Colusa city,CA
,06,14974,Commerce city,CA
,06,15044,Compton city,CA
,06,16000,Concord city,CA
,06,16224,Corcoran city,CA
,06,16322,Corning city,CA
,06,16350,Corona city,CA
,06,16378,Coronado city,CA
,06,16462,Corte Madera town,CA
,06,16532,Costa Mesa city,CA
,06,16560,Cotati city,CA
,06,16742,Covina city,CA
,06,17022,Crescent City city,CA
,06,17498,Cudahy city,CA
,06,17568,Culver City city,CA
,06,17610,Cupertino city,CA
,06,17750,Cypress city,CA
,06,17918,Daly City city,CA
,06,17946,Dana Point city,CA
,06,17988,Danville town,CA
,06,18100,Davis city,CA
,06,18394,Delano city,CA
,06,18506,Del Mar city,CA
,06,18688,Del Rey Oaks city,CA
,06,18996,Desert Hot Springs city,CA
,06,19192,Diamond Bar city,CA
,06,19318,Dinuba city,CA
,06,19402,Dixon city,CA
,06,19584,Dorris city,CA
,06,19612,Dos Palos city,CA
,06,19766,Downey city,CA
,06,19990,Duarte city,CA
,06,20018,Dublin city,CA
,06,20242,Dunsmuir city,CA
,06,20956,East Palo Alto city,CA
,06,21230,Eastvale city,CA
,06,21712,El Cajon city,CA
,06,21782,El Centro city,CA
,06,21796,El Cerrito city,CA
,06,22020,Elk Grove city,CA
,06,22230,El Monte city,CA
,06,22300,El Paso de Robles (Paso Robles) city,CA
,06,22412,El Segundo city,CA
,06,22594,Emeryville city,CA
,06,22678,Encinitas city,CA
,06,22790,Escalon city,CA
,06,22804,Escondido city,CA
,06,22972,Etna city,CA
,06,23042,Eureka city,CA
,06,23126,Exeter city,CA
,06,23168,Fairfax town,CA
,06,23182,Fairfield city,CA
,06,23616,Farmersville city,CA
,06,23910,Ferndale city,CA
,06,24092,Fillmore city,CA
,06,24134,Firebaugh city,CA
,06,24638,Folsom city,CA
,06,24680,Fontana city,CA
,06,25058,Fort Bragg city,CA
,06,25128,Fort Jones city,CA
,06,25296,Fortuna city,CA
,06,25338,Foster City city,CA
,06,25380,Fountain Valley city,CA
,06,25436,Fowler city,CA
,06,26000,Fremont city,CA
,06,27000,Fresno city,CA
,06,28000,Fullerton city,CA
,06,28112,Galt city,CA
,06,28168,Gardena city,CA
,06,29000,Garden Grove city,CA
,06,29504,Gilroy city,CA
,06,30000,Glendale city,CA
,06,30014,Glendora city,CA
,06,30378,Goleta city,CA
,06,30392,Gonzales city,CA
,06,30658,Grand Terrace city,CA
,06,30798,Grass Valley city,CA
,06,30994,Greenfield city,CA
,06,31260,Gridley city,CA
,06,31393,Grover Beach city,CA
,06,31414,Guadalupe city,CA
,06,31568,Gustine city,CA
,06,31708,Half Moon Bay city,CA
,06,31960,Hanford city,CA
,06,32506,Hawaiian Gardens city,CA
,06,32548,Hawthorne city,CA
,06,33000,Hayward city,CA
,06,33056,Healdsburg city,CA
,06,33182,Hemet city,CA
,06,33308,Hercules city,CA
,06,33364,Hermosa Beach city,CA
,06,33434,Hesperia city,CA
,06,33518,Hidden Hills city,CA
,06,33588,Highland city,CA
,06,33798,Hillsborough town,CA
,06,34120,Hollister city,CA
,06,34246,Holtville city,CA
,06,34904,Hughson city,CA
,06,36000,Huntington Beach city,CA
,06,36056,Huntington Park city,CA
,06,36084,Huron city,CA
,06,36280,Imperial city,CA
,06,36294,Imperial Beach city,CA
,06,36434,Indian Wells city,CA
,06,36448,Indio city,CA
,06,36490,Industry city,CA
,06,36546,Inglewood city,CA
,06,36672,Ione city,CA
,06,36770,Irvine city,CA
,06,36826,Irwindale city,CA
,06,36882,Isleton city,CA
,06,36980,Jackson city,CA
,06,37692,Jurupa Valley city,CA
,06,38226,Kerman city,CA
,06,38520,King City city,CA
,06,38562,Kingsburg city,CA
,06,39003,La Cañada Flintridge city,CA
,06,39122,Lafayette city,CA
,06,39178,Laguna Beach city,CA
,06,39220,Laguna Hills city,CA
,06,39248,Laguna Niguel city,CA
,06,39259,Laguna Woods city,CA
,06,39290,La Habra city,CA
,06,39304,La Habra Heights city,CA
,06,39486,Lake Elsinore city,CA
,06,39496,Lake Forest city,CA
,06,39710,Lakeport city,CA
,06,39892,Lakewood city,CA
,06,40004,La Mesa city,CA
,06,40032,La Mirada city,CA
,06,40130,Lancaster city,CA
,06,40256,La Palma city,CA
,06,40340,La Puente city,CA
,06,40354,La Quinta city,CA
,06,40438,Larkspur city,CA
,06,40704,Lathrop city,CA
,06,40830,La Verne city,CA
,06,40886,Lawndale city,CA
,06,41124,Lemon Grove city,CA
,06,41152,Lemoore city,CA
,06,41474,Lincoln city,CA
,06,41712,Lindsay city,CA
,06,41936,Live Oak city,CA
,06,41992,Livermore city,CA
,06,42006,Livingston city,CA
,06,42202,Lodi city,CA
,06,42370,Loma Linda city,CA
,06,42468,Lomita city,CA
,06,42524,Lompoc city,CA
,06,43000,Long Beach city,CA
,06,43140,Loomis town,CA
,06,43224,Los Alamitos city,CA
,06,43280,Los Altos city,CA
,06,43294,Los Altos Hills town,CA
,06,44000,Los Angeles city,CA
,06,44028,Los Banos city,CA
,06,44112,Los Gatos town,CA
,06,44364,Loyalton city,CA
,06,44574,Lynwood city,CA
,06,44826,McFarland city,CA
,06,45022,Madera city,CA
,06,45246,Malibu city,CA
,06,45358,Mammoth Lakes town,CA
,06,45400,Manhattan Beach city,CA
,06,45484,Manteca city,CA
,06,45736,Maricopa city,CA
,06,45778,Marina city,CA
,06,46114,Martinez city,CA
,06,46170,Marysville city,CA
,06,46492,Maywood city,CA
,06,46828,Mendota city,CA
,06,46842,Menifee city,CA
,06,46870,Menlo Park city,CA
,06,46898,Merced city,CA
,06,47486,Millbrae city,CA
,06,47710,Mill Valley city,CA
,06,47766,Milpitas city,CA
,06,48256,Mission Viejo city,CA
,06,48354,Modesto city,CA
,06,48648,Monrovia city,CA
,06,48690,Montague city,CA
,06,48788,Montclair city,CA
,06,48816,Montebello city,CA
,06,48872,Monterey city,CA
,06,48914,Monterey Park city,CA
,06,48956,Monte Sereno city,CA
,06,49138,Moorpark city,CA
,06,49187,Moraga town,CA
,06,49270,Moreno Valley city,CA
,06,49278,Morgan Hill city,CA
,06,49362,Morro Bay city,CA
,06,49670,Mountain View city,CA
,06,49852,Mount Shasta city,CA
,06,50076,Murrieta city,CA
,06,50258,Napa city,CA
,06,50398,National City city,CA
,06,50734,Needles city,CA
,06,50874,Nevada City city,CA
,06,50916,Newark city,CA
,06,51140,Newman city,CA
,06,51182,Newport Beach city,CA
,06,51560,Norco city,CA
,06,52526,Norwalk city,CA
,06,52582,Novato city,CA
,06,52694,Oakdale city,CA
,06,53000,Oakland city,CA
,06,53070,Oakley city,CA
,06,53322,Oceanside city,CA
,06,53476,Ojai city,CA
,06,53896,Ontario city,CA
,06,53980,Orange city,CA
,06,54008,Orange Cove city,CA
,06,54232,Orinda city,CA
,06,54274,Orland city,CA
,06,54386,Oroville city,CA
,06,54652,Oxnard city,CA
,06,54806,Pacifica city,CA
,06,54848,Pacific Grove city,CA
,06,55156,Palmdale city,CA
,06,55184,Palm Desert city,CA
,06,55254,Palm Springs city,CA
,06,55282,Palo Alto city,CA
,06,55380,Palos Verdes Estates city,CA
,06,55520,Paradise town,CA
,06,55618,Paramount city,CA
,06,55856,Parlier city,CA
,06,56000,Pasadena city,CA
,06,56112,Patterson city,CA
,06,56700,Perris city,CA
,06,56784,Petaluma city,CA
,06,56924,Pico Rivera city,CA
,06,56938,Piedmont city,CA
,06,57288,Pinole city,CA
,06,57414,Pismo Beach city,CA
,06,57456,Pittsburg city,CA
,06,57526,Placentia city,CA
,06,57540,Placerville city,CA
,06,57764,Pleasant Hill city,CA
,06,57792,Pleasanton city,CA
,06,57834,Plymouth city,CA
,06,57876,Point Arena city,CA
,06,58072,Pomona city,CA
,06,58240,Porterville city,CA
,06,58296,Port Hueneme city,CA
,06,58352,Portola city,CA
,06,58380,Portola Valley town,CA
,06,58520,Poway city,CA
,06,59444,Rancho Cordova city,CA
,06,59451,Rancho Cucamonga city,CA
,06,59500,Rancho Mirage city,CA
,06,59514,Rancho Palos Verdes city,CA
,06,59587,Rancho Santa Margarita city,CA
,06,59892,Red Bluff city,CA
,06,59920,Redding city,CA
,06,59962,Redlands city,CA
,06,60018,Redondo Beach city,CA
,06,60102,Redwood City city,CA
,06,60242,Reedley city,CA
,06,60466,Rialto city,CA
,06,60620,Richmond city,CA
,06,60704,Ridgecrest city,CA
,06,60900,Rio Dell city,CA
,06,60984,Rio Vista city,CA
,06,61026,Ripon city,CA
,06,61068,Riverbank city,CA
,06,62000,Riverside city,CA
,06,62364,Rocklin city,CA
,06,62546,Rohnert Park city,CA
,06,62602,Rolling Hills city,CA
,06,62644,Rolling Hills Estates city,CA
,06,62896,Rosemead city,CA
,06,62938,Roseville city,CA
,06,62980,Ross town,CA
,06,64000,Sacramento city,CA
,06,64140,St. Helena city,CA
,06,64224,Salinas city,CA
,06,64434,San Anselmo town,CA
,06,65000,San Bernardino city,CA
,06,65028,San Bruno city,CA
,06,65042,San Buenaventura (Ventura) city,CA
,06,65070,San Carlos city,CA
,06,65084,San Clemente city,CA
,06,65112,Sand City city,CA
,06,66000,San Diego city,CA
,06,66070,San Dimas city,CA
,06,66140,San Fernando city,CA
,06,67000,San Francisco city,CA
,06,67042,San Gabriel city,CA
,06,67056,Sanger city,CA
,06,67112,San Jacinto city,CA
,06,67126,San Joaquin city,CA
